Date,Start_Hour,End_Hour,Source,Day_of_Year,Day_Name,Month_Name,Season,Production
4/18/2024,23,0,Wind,109,Thursday,April,Spring,3786
11/4/2023,7,8,Wind,308,Saturday,November,Fall,15504
5/25/2022,22,23,Wind,145,Wednesday,May,Spring,5875
1/22/2022,20,21,Wind,22,Saturday,January,Winter,2136
8/18/2022,13,14,Solar,230,Thursday,August,Summer,5355
8/14/2025,9,10,Solar,226,Thursday,August,Summer,4159
1/1/2023,9,10,Wind,1,Sunday,January,Winter,11283
1/20/2024,18,19,Wind,20,Saturday,January,Winter,4846
11/17/2021,18,19,Wind,321,Wednesday,November,Fall,1887
9/29/2020,2,3,Wind,273,Tuesday,September,Fall,2642
8/8/2020,23,0,Wind,221,Saturday,August,Summer,2390
1/18/2024,18,19,Wind,18,Thursday,January,Winter,4246
10/18/2024,0,1,Wind,292,Friday,October,Fall,4798
6/27/2025,22,23,Wind,178,Friday,June,Summer,1584
2/11/2025,8,9,Wind,42,Tuesday,February,Winter,3812
8/25/2023,16,17,Wind,237,Friday,August,Summer,9893
12/2/2021,5,6,Wind,336,Thursday,December,Winter,6952
1/25/2022,7,8,Wind,25,Tuesday,January,Winter,328
9/26/2022,14,15,Wind,269,Monday,September,Fall,15890
12/17/2022,16,17,Wind,351,Saturday,December,Winter,2347
2/21/2020,8,9,Wind,52,Friday,February,Winter,4193
9/13/2021,19,20,Wind,256,Monday,September,Fall,1554
7/12/2020,14,15,Solar,194,Sunday,July,Summer,5689
5/29/2023,9,10,Wind,149,Monday,May,Spring,9264
8/30/2024,4,5,Wind,243,Friday,August,Summer,2456
7/28/2021,14,15,Wind,209,Wednesday,July,Summer,10176
3/29/2023,5,6,Wind,88,Wednesday,March,Spring,4271
5/11/2021,19,20,Wind,131,Tuesday,May,Spring,6405
1/9/2025,15,16,Wind,9,Thursday,January,Winter,10749
1/5/2022,2,3,Wind,5,Wednesday,January,Winter,7802
8/26/2024,23,0,Wind,239,Monday,August,Summer,2045
2/19/2023,14,15,Solar,50,Sunday,February,Winter,7077
6/23/2025,18,19,Wind,174,Monday,June,Summer,12740
8/4/2020,19,20,Wind,217,Tuesday,August,Summer,2445
2/11/2023,8,9,Wind,42,Saturday,February,Winter,2391
9/16/2022,6,7,Wind,259,Friday,September,Fall,1953
10/13/2025,3,4,Wind,286,Monday,October,Fall,6119
7/3/2025,0,1,Wind,184,Thursday,July,Summer,5539
12/7/2022,23,0,Wind,341,Wednesday,December,Winter,1410
2/10/2024,3,4,Wind,41,Saturday,February,Winter,4487
7/9/2021,3,4,Wind,190,Friday,July,Summer,1208
2/16/2025,0,1,Wind,47,Sunday,February,Winter,4574
11/24/2024,10,11,Wind,329,Sunday,November,Fall,21544
12/11/2024,19,20,Wind,346,Wednesday,December,Winter,5916
5/20/2025,21,22,Wind,140,Tuesday,May,Spring,5566
1/21/2022,9,10,Wind,21,Friday,January,Winter,5002
1/30/2025,7,8,Wind,30,Thursday,January,Winter,5813
1/29/2021,17,18,Wind,29,Friday,January,Winter,12983
4/19/2024,5,6,Wind,110,Friday,April,Spring,9003
12/1/2020,12,13,Wind,336,Tuesday,December,Winter,8412
2/19/2024,3,4,Wind,50,Monday,February,Winter,4002
9/21/2023,13,14,Wind,264,Thursday,September,Fall,6474
3/17/2025,2,3,Wind,76,Monday,March,Spring,5489
8/2/2024,18,19,Wind,215,Friday,August,Summer,7412
7/15/2020,3,4,Wind,197,Wednesday,July,Summer,1451
10/15/2022,16,17,Wind,288,Saturday,October,Fall,8245
5/11/2025,10,11,Solar,131,Sunday,May,Spring,3050
1/21/2025,13,14,Solar,21,Tuesday,January,Winter,5754
8/2/2023,8,9,Wind,214,Wednesday,August,Summer,15356
10/6/2025,19,20,Wind,279,Monday,October,Fall,2272
3/22/2024,16,17,Solar,82,Friday,March,Spring,7952
4/4/2021,2,3,Wind,94,Sunday,April,Spring,6551
11/8/2022,6,7,Wind,312,Tuesday,November,Fall,13306
9/19/2023,9,10,Wind,262,Tuesday,September,Fall,7887
5/5/2022,16,17,Solar,125,Thursday,May,Spring,6137
3/16/2021,3,4,Wind,75,Tuesday,March,Spring,3759
3/18/2023,21,22,Wind,77,Saturday,March,Spring,4032
1/4/2023,19,20,Wind,4,Wednesday,January,Winter,13392
1/5/2021,19,20,Wind,5,Tuesday,January,Winter,1794
12/7/2020,22,23,Wind,342,Monday,December,Winter,3434
4/24/2024,15,16,Wind,115,Wednesday,April,Spring,11510
4/27/2025,16,17,Solar,117,Sunday,April,Spring,3352
10/16/2021,7,8,Wind,289,Saturday,October,Fall,1545
4/17/2022,9,10,Wind,107,Sunday,April,Spring,6232
11/15/2022,10,11,Wind,319,Tuesday,November,Fall,10920
1/6/2021,1,2,Wind,6,Wednesday,January,Winter,1467
6/9/2020,11,12,Solar,161,Tuesday,June,Summer,4734
3/14/2023,17,18,Wind,73,Tuesday,March,Spring,10320
1/31/2021,17,18,Wind,31,Sunday,January,Winter,5433
1/28/2021,22,23,Wind,28,Thursday,January,Winter,9207
2/14/2023,20,21,Wind,45,Tuesday,February,Winter,4137
8/29/2024,10,11,Solar,242,Thursday,August,Summer,5199
10/3/2022,13,14,Solar,276,Monday,October,Fall,5084
2/23/2022,10,11,Solar,54,Wednesday,February,Winter,3903
8/24/2025,7,8,Wind,236,Sunday,August,Summer,3233
2/6/2021,12,13,Wind,37,Saturday,February,Winter,3255
4/29/2023,15,16,Solar,119,Saturday,April,Spring,4800
4/22/2023,4,5,Wind,112,Saturday,April,Spring,4492
5/24/2020,13,14,Solar,145,Sunday,May,Spring,5849
2/7/2023,16,17,Wind,38,Tuesday,February,Winter,6303
7/6/2022,3,4,Wind,187,Wednesday,July,Summer,3439
11/25/2023,22,23,Wind,329,Saturday,November,Fall,3662
12/9/2022,14,15,Wind,343,Friday,December,Winter,3163
12/15/2020,0,1,Wind,350,Tuesday,December,Winter,5961
3/10/2022,21,22,Wind,69,Thursday,March,Spring,6888
6/15/2024,16,17,Wind,167,Saturday,June,Summer,10230
10/27/2025,10,11,Wind,300,Monday,October,Fall,20785
7/2/2020,23,0,Wind,184,Thursday,July,Summer,3158
9/21/2021,18,19,Wind,264,Tuesday,September,Fall,2741
4/3/2022,20,21,Wind,93,Sunday,April,Spring,1788
1/4/2025,22,23,Wind,4,Saturday,January,Winter,10639
9/6/2021,16,17,Solar,249,Monday,September,Fall,4649
1/12/2022,10,11,Wind,12,Wednesday,January,Winter,3948
3/3/2023,17,18,Wind,62,Friday,March,Spring,5441
11/21/2021,12,13,Wind,325,Sunday,November,Fall,3618
7/28/2022,20,21,Wind,209,Thursday,July,Summer,1737
1/28/2023,21,22,Wind,28,Saturday,January,Winter,2799
12/22/2024,11,12,Wind,357,Sunday,December,Winter,19928
3/12/2024,3,4,Wind,72,Tuesday,March,Spring,4768
11/11/2022,17,18,Wind,315,Friday,November,Fall,2888
11/7/2024,21,22,Wind,312,Thursday,November,Fall,3242
6/27/2024,3,4,Wind,179,Thursday,June,Summer,839
11/23/2020,14,15,Solar,328,Monday,November,Fall,2374
6/19/2025,22,23,Wind,170,Thursday,June,Summer,6052
8/7/2024,2,3,Wind,220,Wednesday,August,Summer,1802
7/5/2020,15,16,Wind,187,Sunday,July,Summer,10632
5/27/2023,11,12,Solar,147,Saturday,May,Spring,8746
4/21/2021,5,6,Wind,111,Wednesday,April,Spring,1068
9/15/2024,20,21,Wind,259,Sunday,September,Fall,3333
7/1/2025,6,7,Wind,182,Tuesday,July,Summer,1421
9/9/2024,9,10,Wind,253,Monday,September,Fall,9339
9/12/2021,10,11,Solar,255,Sunday,September,Fall,3552
1/13/2022,4,5,Wind,13,Thursday,January,Winter,2645
7/23/2025,1,2,Wind,204,Wednesday,July,Summer,1307
8/27/2023,2,3,Wind,239,Sunday,August,Summer,1781
2/19/2024,6,7,Wind,50,Monday,February,Winter,3287
6/16/2022,16,17,Solar,167,Thursday,June,Summer,5124
9/11/2025,3,4,Wind,254,Thursday,September,Fall,10615
6/27/2021,23,0,Wind,178,Sunday,June,Summer,748
6/13/2025,6,7,Wind,164,Friday,June,Summer,2429
12/10/2020,9,10,Wind,345,Thursday,December,Winter,4988
11/29/2022,20,21,Wind,333,Tuesday,November,Fall,1194
11/13/2021,4,5,Wind,317,Saturday,November,Fall,5812
7/22/2025,16,17,Wind,203,Tuesday,July,Summer,13809
2/21/2024,23,0,Wind,52,Wednesday,February,Winter,15375
8/7/2021,21,22,Wind,219,Saturday,August,Summer,9544
11/24/2023,10,11,Wind,328,Friday,November,Fall,9941
6/3/2021,19,20,Wind,154,Thursday,June,Summer,1771
12/2/2020,20,21,Wind,337,Wednesday,December,Winter,2043
4/29/2023,7,8,Wind,119,Saturday,April,Spring,1622
4/16/2021,11,12,Solar,106,Friday,April,Spring,7807
2/13/2020,13,14,Wind,44,Thursday,February,Winter,13233
11/21/2021,13,14,Wind,325,Sunday,November,Fall,3948
12/18/2023,3,4,Wind,352,Monday,December,Winter,2101
6/1/2020,10,11,Solar,153,Monday,June,Summer,4181
7/24/2025,15,16,Solar,205,Thursday,July,Summer,9540
6/24/2023,13,14,Solar,175,Saturday,June,Summer,8820
3/7/2022,12,13,Wind,66,Monday,March,Spring,10894
10/21/2021,1,2,Wind,294,Thursday,October,Fall,13513
2/11/2024,1,2,Wind,42,Sunday,February,Winter,9448
9/7/2023,17,18,Solar,250,Thursday,September,Fall,4368
11/25/2023,13,14,Wind,329,Saturday,November,Fall,10661
10/2/2020,14,15,Wind,276,Friday,October,Fall,6441
1/5/2022,10,11,Wind,5,Wednesday,January,Winter,6918
3/28/2022,19,20,Wind,87,Monday,March,Spring,1643
9/1/2020,8,9,Wind,245,Tuesday,September,Fall,1448
9/19/2025,16,17,Solar,262,Friday,September,Fall,10145
11/3/2023,11,12,Wind,307,Friday,November,Fall,10759
11/25/2020,19,20,Wind,330,Wednesday,November,Fall,3453
10/1/2022,1,2,Wind,274,Saturday,October,Fall,13589
8/2/2021,0,1,Wind,214,Monday,August,Summer,1434
8/8/2020,10,11,Solar,221,Saturday,August,Summer,2968
9/14/2022,3,4,Wind,257,Wednesday,September,Fall,1861
5/31/2021,8,9,Wind,151,Monday,May,Spring,3833
12/27/2023,15,16,Wind,361,Wednesday,December,Winter,12667
8/1/2024,19,20,Wind,214,Thursday,August,Summer,4264
4/4/2023,19,20,Wind,94,Tuesday,April,Spring,4139
5/3/2024,0,1,Wind,124,Friday,May,Spring,9022
9/15/2024,22,23,Wind,259,Sunday,September,Fall,4322
9/13/2021,6,7,Wind,256,Monday,September,Fall,1809
12/7/2021,18,19,Wind,341,Tuesday,December,Winter,13600
11/30/2023,4,5,Wind,334,Thursday,November,Fall,1780
3/10/2022,1,2,Wind,69,Thursday,March,Spring,6777
3/30/2022,11,12,Solar,89,Wednesday,March,Spring,2186
8/9/2022,3,4,Wind,221,Tuesday,August,Summer,6466
5/4/2023,17,18,Wind,124,Thursday,May,Spring,9901
12/13/2023,10,11,Wind,347,Wednesday,December,Winter,6869
9/29/2022,13,14,Solar,272,Thursday,September,Fall,4400
8/28/2024,13,14,Solar,241,Wednesday,August,Summer,10829
9/17/2024,8,9,Wind,261,Tuesday,September,Fall,10111
1/6/2020,11,12,Wind,6,Monday,January,Winter,5665
9/7/2022,16,17,Wind,250,Wednesday,September,Fall,6353
10/21/2022,2,3,Wind,294,Friday,October,Fall,7894
5/26/2021,19,20,Wind,146,Wednesday,May,Spring,4996
6/26/2022,4,5,Wind,177,Sunday,June,Summer,1831
7/13/2025,20,21,Wind,194,Sunday,July,Summer,3952
6/29/2024,7,8,Wind,181,Saturday,June,Summer,4387
11/8/2024,14,15,Solar,313,Friday,November,Fall,4482
7/11/2022,10,11,Solar,192,Monday,July,Summer,7469
1/10/2022,6,7,Wind,10,Monday,January,Winter,1005
3/21/2025,0,1,Wind,80,Friday,March,Spring,7350
2/15/2023,13,14,Solar,46,Wednesday,February,Winter,6445
4/17/2025,1,2,Wind,107,Thursday,April,Spring,2336
2/15/2025,1,2,Wind,46,Saturday,February,Winter,7209
9/28/2020,18,19,Wind,272,Monday,September,Fall,4748
6/30/2021,4,5,Wind,181,Wednesday,June,Summer,2097
7/20/2022,6,7,Wind,201,Wednesday,July,Summer,2316
4/22/2020,2,3,Wind,113,Wednesday,April,Spring,5000
9/23/2021,20,21,Wind,266,Thursday,September,Fall,1171
2/27/2020,0,1,Wind,58,Thursday,February,Winter,5262
3/26/2021,20,21,Wind,85,Friday,March,Spring,8311
1/13/2020,8,9,Wind,13,Monday,January,Winter,3845
9/22/2025,23,0,Wind,265,Monday,September,Fall,8892
1/13/2023,8,9,Wind,13,Friday,January,Winter,14537
7/16/2024,6,7,Wind,198,Tuesday,July,Summer,7743
6/4/2024,18,19,Wind,156,Tuesday,June,Summer,7459
11/2/2020,22,23,Wind,307,Monday,November,Fall,4458
10/7/2022,11,12,Solar,280,Friday,October,Fall,4853
2/24/2022,17,18,Wind,55,Thursday,February,Winter,12191
11/27/2021,6,7,Wind,331,Saturday,November,Fall,7605
8/7/2020,9,10,Solar,220,Friday,August,Summer,2665
7/10/2022,2,3,Wind,191,Sunday,July,Summer,5201
7/13/2021,1,2,Wind,194,Tuesday,July,Summer,3421
5/1/2025,2,3,Wind,121,Thursday,May,Spring,5525
11/30/2025,5,6,Wind,334,Sunday,November,Fall,4365
12/25/2020,6,7,Wind,360,Friday,December,Winter,6272
4/19/2021,11,12,Solar,109,Monday,April,Spring,4484
3/29/2024,22,23,Wind,89,Friday,March,Spring,5301
7/29/2023,8,9,Wind,210,Saturday,July,Summer,5340
6/5/2022,4,5,Wind,156,Sunday,June,Summer,1412
8/11/2021,6,7,Wind,223,Wednesday,August,Summer,508
11/27/2022,12,13,Wind,331,Sunday,November,Fall,8438
6/11/2025,8,9,Solar,162,Wednesday,June,Summer,5524
6/1/2023,11,12,Solar,152,Thursday,June,Summer,8686
10/14/2022,9,10,Wind,287,Friday,October,Fall,5617
5/7/2025,13,14,Solar,127,Wednesday,May,Spring,11508
3/30/2022,14,15,Solar,89,Wednesday,March,Spring,3152
3/13/2025,15,16,Solar,72,Thursday,March,Spring,5712
9/23/2021,15,16,Solar,266,Thursday,September,Fall,5575
2/4/2020,4,5,Wind,35,Tuesday,February,Winter,10605
5/14/2021,19,20,Wind,134,Friday,May,Spring,5623
5/30/2022,2,3,Wind,150,Monday,May,Spring,4110
1/30/2021,6,7,Wind,30,Saturday,January,Winter,5748
6/20/2024,7,8,Wind,172,Thursday,June,Summer,4284
8/7/2025,19,20,Solar,219,Thursday,August,Summer,3099
8/24/2024,3,4,Wind,237,Saturday,August,Summer,6102
9/15/2022,7,8,Wind,258,Thursday,September,Fall,1704
7/6/2020,1,2,Wind,188,Monday,July,Summer,6827
8/28/2022,6,7,Wind,240,Sunday,August,Summer,3890
9/14/2020,12,13,Solar,258,Monday,September,Fall,4786
5/24/2024,22,23,Wind,145,Friday,May,Spring,645
8/8/2025,6,7,Wind,220,Friday,August,Summer,1464
7/10/2020,10,11,Wind,192,Friday,July,Summer,5130
1/17/2020,18,19,Wind,17,Friday,January,Winter,7402
7/17/2024,18,19,Solar,199,Wednesday,July,Summer,4046
1/2/2023,7,8,Wind,2,Monday,January,Winter,6552
2/14/2021,0,1,Wind,45,Sunday,February,Winter,7245
7/26/2025,5,6,Wind,207,Saturday,July,Summer,2295
10/23/2020,10,11,Wind,297,Friday,October,Fall,2714
7/3/2024,1,2,Wind,185,Wednesday,July,Summer,1771
11/12/2024,22,23,Wind,317,Tuesday,November,Fall,8223
11/12/2025,17,18,Wind,316,Wednesday,November,Fall,13595
4/26/2024,19,20,Wind,117,Friday,April,Spring,3091
12/20/2023,11,12,Wind,354,Wednesday,December,Winter,9752
4/4/2024,20,21,Wind,95,Thursday,April,Spring,7001
3/18/2025,20,21,Wind,77,Tuesday,March,Spring,10105
4/14/2020,18,19,Wind,105,Tuesday,April,Spring,6515
3/2/2020,23,0,Wind,62,Monday,March,Spring,8448
1/11/2020,7,8,Wind,11,Saturday,January,Winter,3308
2/10/2022,19,20,Wind,41,Thursday,February,Winter,3020
10/13/2024,4,5,Wind,287,Sunday,October,Fall,3330
1/16/2024,0,1,Wind,16,Tuesday,January,Winter,2197
9/10/2020,17,18,Solar,254,Thursday,September,Fall,2293
8/25/2025,8,9,Wind,237,Monday,August,Summer,3906
3/5/2024,16,17,Wind,65,Tuesday,March,Spring,6764
8/23/2022,7,8,Wind,235,Tuesday,August,Summer,1085
7/17/2021,18,19,Wind,198,Saturday,July,Summer,6467
4/27/2025,11,12,Solar,117,Sunday,April,Spring,3596
2/27/2020,18,19,Wind,58,Thursday,February,Winter,10596
11/6/2024,7,8,Wind,311,Wednesday,November,Fall,292
11/22/2024,14,15,Wind,327,Friday,November,Fall,15122
11/19/2024,21,22,Wind,324,Tuesday,November,Fall,11992
5/26/2021,1,2,Wind,146,Wednesday,May,Spring,5335
11/29/2021,12,13,Wind,333,Monday,November,Fall,4389
4/9/2023,3,4,Wind,99,Sunday,April,Spring,3548
5/20/2024,11,12,Solar,141,Monday,May,Spring,5874
9/6/2021,9,10,Solar,249,Monday,September,Fall,2723
12/16/2020,23,0,Wind,351,Wednesday,December,Winter,7220
6/11/2021,11,12,Solar,162,Friday,June,Summer,4809
3/15/2024,4,5,Wind,75,Friday,March,Spring,9923
2/20/2023,2,3,Wind,51,Monday,February,Winter,3288
5/2/2025,18,19,Wind,122,Friday,May,Spring,4524
4/30/2021,7,8,Wind,120,Friday,April,Spring,1408
8/30/2024,23,0,Wind,243,Friday,August,Summer,5577
9/30/2021,7,8,Wind,273,Thursday,September,Fall,1829
2/13/2024,9,10,Wind,44,Tuesday,February,Winter,7108
1/10/2023,4,5,Wind,10,Tuesday,January,Winter,7471
5/20/2023,6,7,Wind,140,Saturday,May,Spring,6415
9/1/2023,22,23,Wind,244,Friday,September,Fall,1142
6/6/2024,15,16,Solar,158,Thursday,June,Summer,8506
7/13/2025,12,13,Solar,194,Sunday,July,Summer,9654
10/18/2021,16,17,Wind,291,Monday,October,Fall,5039
3/1/2021,5,6,Wind,60,Monday,March,Spring,4453
3/18/2023,13,14,Wind,77,Saturday,March,Spring,11176
10/21/2020,15,16,Wind,295,Wednesday,October,Fall,14758
3/2/2020,13,14,Wind,62,Monday,March,Spring,7175
6/30/2023,1,2,Wind,181,Friday,June,Summer,2631
4/19/2022,9,10,Solar,109,Tuesday,April,Spring,2972
7/25/2020,6,7,Wind,207,Saturday,July,Summer,1509
11/3/2021,2,3,Wind,307,Wednesday,November,Fall,3878
9/20/2024,22,23,Wind,264,Friday,September,Fall,3712
7/6/2020,10,11,Wind,188,Monday,July,Summer,7270
6/18/2023,7,8,Wind,169,Sunday,June,Summer,2716
4/22/2024,11,12,Solar,113,Monday,April,Spring,11915
10/31/2022,2,3,Wind,304,Monday,October,Fall,1886
12/8/2022,19,20,Wind,342,Thursday,December,Winter,2320
2/19/2021,8,9,Wind,50,Friday,February,Winter,6408
7/4/2024,7,8,Wind,186,Thursday,July,Summer,7653
8/12/2022,18,19,Solar,224,Friday,August,Summer,4606
6/22/2020,5,6,Wind,174,Monday,June,Summer,1871
5/14/2022,19,20,Wind,134,Saturday,May,Spring,1781
3/14/2022,23,0,Wind,73,Monday,March,Spring,5813
4/28/2021,9,10,Solar,118,Wednesday,April,Spring,1431
2/22/2020,18,19,Wind,53,Saturday,February,Winter,8683
11/1/2024,9,10,Solar,306,Friday,November,Fall,3028
8/31/2025,20,21,Wind,243,Sunday,August,Summer,3822
8/21/2024,10,11,Solar,234,Wednesday,August,Summer,7369
11/10/2023,6,7,Wind,314,Friday,November,Fall,13482
5/4/2025,7,8,Wind,124,Sunday,May,Spring,5384
9/21/2024,13,14,Solar,265,Saturday,September,Fall,4430
3/19/2020,5,6,Wind,79,Thursday,March,Spring,1145
10/2/2020,8,9,Wind,276,Friday,October,Fall,9401
9/25/2022,17,18,Wind,268,Sunday,September,Fall,4472
8/25/2022,19,20,Wind,237,Thursday,August,Summer,4858
8/10/2023,8,9,Wind,222,Thursday,August,Summer,3790
9/21/2024,3,4,Wind,265,Saturday,September,Fall,3321
1/22/2022,3,4,Wind,22,Saturday,January,Winter,3202
11/9/2023,8,9,Wind,313,Thursday,November,Fall,9159
11/25/2024,0,1,Wind,330,Monday,November,Fall,18407
7/8/2023,3,4,Wind,189,Saturday,July,Summer,4740
9/11/2025,4,5,Wind,254,Thursday,September,Fall,10679
7/15/2023,3,4,Wind,196,Saturday,July,Summer,6810
11/3/2021,20,21,Wind,307,Wednesday,November,Fall,3050
11/23/2025,6,7,Wind,327,Sunday,November,Fall,9347
5/18/2021,14,15,Wind,138,Tuesday,May,Spring,5821
2/4/2024,10,11,Wind,35,Sunday,February,Winter,8994
7/16/2020,0,1,Wind,198,Thursday,July,Summer,1763
7/3/2020,2,3,Wind,185,Friday,July,Summer,3011
3/4/2024,12,13,Solar,64,Monday,March,Spring,9667
10/15/2020,11,12,Wind,289,Thursday,October,Fall,6069
1/25/2023,22,23,Wind,25,Wednesday,January,Winter,1037
2/4/2023,17,18,Wind,35,Saturday,February,Winter,2961
2/3/2023,19,20,Wind,34,Friday,February,Winter,5209
2/24/2025,14,15,Wind,55,Monday,February,Winter,13295
11/11/2025,21,22,Wind,315,Tuesday,November,Fall,14313
5/7/2025,14,15,Wind,127,Wednesday,May,Spring,11125
6/18/2024,15,16,Solar,170,Tuesday,June,Summer,7585
4/13/2021,11,12,Solar,103,Tuesday,April,Spring,6733
1/6/2024,14,15,Wind,6,Saturday,January,Winter,9159
1/19/2020,2,3,Wind,19,Sunday,January,Winter,4247
6/1/2021,2,3,Wind,152,Tuesday,June,Summer,5282
5/28/2023,16,17,Wind,148,Sunday,May,Spring,6446
9/19/2025,13,14,Solar,262,Friday,September,Fall,12989
8/17/2025,6,7,Wind,229,Sunday,August,Summer,5923
8/29/2023,12,13,Solar,241,Tuesday,August,Summer,6385
8/13/2020,23,0,Wind,226,Thursday,August,Summer,2213
8/30/2021,7,8,Wind,242,Monday,August,Summer,3173
7/26/2020,0,1,Wind,208,Sunday,July,Summer,4306
2/25/2023,2,3,Wind,56,Saturday,February,Winter,3671
8/16/2025,9,10,Wind,228,Saturday,August,Summer,8918
7/15/2024,15,16,Wind,197,Monday,July,Summer,10900
3/6/2020,1,2,Wind,66,Friday,March,Spring,11303
9/2/2023,7,8,Wind,245,Saturday,September,Fall,2084
1/21/2022,13,14,Solar,21,Friday,January,Winter,6900
5/6/2023,4,5,Wind,126,Saturday,May,Spring,1719
9/21/2023,15,16,Wind,264,Thursday,September,Fall,8784
7/17/2025,13,14,Solar,198,Thursday,July,Summer,9602
10/5/2023,13,14,Solar,278,Thursday,October,Fall,6634
6/13/2023,3,4,Wind,164,Tuesday,June,Summer,3141
1/8/2023,1,2,Wind,8,Sunday,January,Winter,12173
12/10/2020,4,5,Wind,345,Thursday,December,Winter,5097
3/21/2023,13,14,Wind,80,Tuesday,March,Spring,8403
4/25/2022,14,15,Solar,115,Monday,April,Spring,7151
9/14/2025,1,2,Wind,257,Sunday,September,Fall,4414
9/29/2024,1,2,Wind,273,Sunday,September,Fall,1277
2/6/2025,18,19,Wind,37,Thursday,February,Winter,11486
12/20/2022,11,12,Wind,354,Tuesday,December,Winter,11990
11/26/2024,8,9,Wind,331,Tuesday,November,Fall,6210
3/13/2023,16,17,Wind,72,Monday,March,Spring,16408
9/3/2025,10,11,Wind,246,Wednesday,September,Fall,18721
11/9/2024,3,4,Wind,314,Saturday,November,Fall,1300
2/23/2020,19,20,Wind,54,Sunday,February,Winter,9881
8/3/2020,20,21,Wind,216,Monday,August,Summer,4530
11/3/2021,6,7,Wind,307,Wednesday,November,Fall,3960
12/10/2022,14,15,Solar,344,Saturday,December,Winter,3935
11/22/2024,11,12,Wind,327,Friday,November,Fall,15569
6/15/2020,0,1,Wind,167,Monday,June,Summer,2040
2/22/2021,3,4,Wind,53,Monday,February,Winter,6815
1/28/2025,13,14,Wind,28,Tuesday,January,Winter,20885
6/5/2022,14,15,Wind,156,Sunday,June,Summer,8904
7/30/2022,20,21,Wind,211,Saturday,July,Summer,2584
7/29/2021,21,22,Wind,210,Thursday,July,Summer,965
9/7/2023,18,19,Solar,250,Thursday,September,Fall,2452
11/11/2023,1,2,Wind,315,Saturday,November,Fall,6863
3/21/2020,5,6,Wind,81,Saturday,March,Spring,7494
10/19/2020,4,5,Wind,293,Monday,October,Fall,1525
3/15/2024,9,10,Wind,75,Friday,March,Spring,14005
2/25/2022,5,6,Wind,56,Friday,February,Winter,7242
5/11/2025,21,22,Wind,131,Sunday,May,Spring,3052
4/4/2023,13,14,Solar,94,Tuesday,April,Spring,11558
2/27/2022,21,22,Wind,58,Sunday,February,Winter,6470
6/23/2025,2,3,Wind,174,Monday,June,Summer,5291
10/8/2020,4,5,Wind,282,Thursday,October,Fall,6790
7/3/2023,17,18,Wind,184,Monday,July,Summer,11708
2/6/2023,20,21,Wind,37,Monday,February,Winter,7870
3/30/2023,13,14,Wind,89,Thursday,March,Spring,18316
5/16/2020,20,21,Wind,137,Saturday,May,Spring,3193
10/3/2023,14,15,Wind,276,Tuesday,October,Fall,9033
11/20/2020,19,20,Wind,325,Friday,November,Fall,2773
8/15/2020,5,6,Wind,228,Saturday,August,Summer,384
6/21/2024,8,9,Wind,173,Friday,June,Summer,2878
12/2/2021,2,3,Wind,336,Thursday,December,Winter,5934
12/19/2020,13,14,Wind,354,Saturday,December,Winter,9422
4/10/2021,9,10,Wind,100,Saturday,April,Spring,5393
12/25/2022,18,19,Wind,359,Sunday,December,Winter,9466
7/19/2023,4,5,Wind,200,Wednesday,July,Summer,2823
5/14/2024,17,18,Wind,135,Tuesday,May,Spring,6999
5/23/2020,13,14,Wind,144,Saturday,May,Spring,7862
